promoter_file, motif, number_of_sites, jaspar_file_info, jaspar_info_percentage, e_val, distance, distance_percentage, failure_rate, success_rate, false_positive_rate, false_negative, promoter_size, number_of_sequences, model, markov_order, iterations, stdev(avg_eval), stdev(avg_score), stdev(avg_pscore), stdev(avg_frate), stdev(avg_srate), stdev(avg_fprate), stdev(avg_fn)
'/tmp/testmotif23224_300_20_5.fa', 'MEME-3', 4.8, 0.6751350662203579, 630000.0, 250200.0, 10.741905399999998, 0.36556167357753355, 0.9095238095238095, 0.09047619047619047, 0.0619047619047619, 'statistics.mean(avg_fn)', 300, 20, 'anr', 1, 5, 227453.7315587502, 6.742225833251049, 0.11399241597023088, 0.1308441110860389, 0.13084411108603888, 0.08518354199999198, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-1', 8.2, 0.6751350662203579, 1600000.0, 32623.6, 16.5211116, 0.5133435474192475, 0.675, 0.325, 0.12555555555555556, 'statistics.mean(avg_fn)', 400, 10, 'zoops', 0, 5, 71216.1055155363, 6.580944184772639, 0.13078495421800124, 0.4293891009329417, 0.4293891009329417, 0.09192723907499135, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-2', 6.6, 0.6751350662203579, 1600000.0, 157812.0, 12.16, 0.41583803258145363, 0.925, 0.075, 0.17, 'statistics.mean(avg_fn)', 400, 10, 'zoops', 0, 5, 280590.4857973627, 4.613350192647421, 0.09653638171698323, 0.16770509831248423, 0.16770509831248423, 0.21095023109728986, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-3', 6.8, 0.6751350662203579, 1600000.0, 359160.0, 13.614444399999998, 0.4102835195804196, 0.8666666666666667, 0.13333333333333333, 0.14444444444444443, 'statistics.mean(avg_fn)', 400, 10, 'zoops', 0, 5, 695730.9774618348, 6.02343118920697, 0.07699497194388598, 0.29814239699997197, 0.29814239699997197, 0.2208289657150199, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-1', 8, 0.6751350662203579, 32000.0, 11952.8, 18.782222599999997, 0.44277046129426123, 0.7755555555555556, 0.22444444444444445, 0.02, 'statistics.mean(avg_fn)', 400, 10, 'zoops', 1, 5, 19818.392699712054, 14.539610977848088, 0.1596944763681294, 0.3897134116371626, 0.3897134116371626, 0.044721359549995794, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-2', 6, 0.6751350662203579, 32000.0, 34200.0, 13.953334000000002, 0.5409473213675214, 0.7244444444444444, 0.27555555555555555, 0.08, 'statistics.mean(avg_fn)', 400, 10, 'zoops', 1, 5, 30938.648968563575, 2.5166769492066328, 0.17029373657256577, 0.32606899216932755, 0.32606899216932755, 0.10954451150103323, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-3', 8.4, 0.6751350662203579, 32000.0, 68800.0, 23.213651000000002, 0.4679033638118995, 0.9400000000000001, 0.060000000000000005, 0.042222222222222223, 'statistics.mean(avg_fn)', 400, 10, 'zoops', 1, 5, 36676.968249843114, 16.973949446909934, 0.1438923829403102, 0.08944271909999157, 0.0894427190999916, 0.05794846582402355, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-1', 10, 0.6751350662203579, 48000.0, 1488802.6, 9.0, 0.3652748538011696, 0.66, 0.33999999999999997, 0.14, 'statistics.mean(avg_fn)', 400, 10, 'oops', 0, 5, 1800127.085189765, 7.240856302952019, 0.16074551444167443, 0.3286335345030997, 0.3286335345030997, 0.05477225575051661, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-2', 10, 0.6751350662203579, 48000.0, 1612000.0, 7.58, 0.38384615384615384, 1.0, 0.0, 0.12000000000000001, 'statistics.mean(avg_fn)', 400, 10, 'oops', 0, 5, 1511859.7818580929, 1.977877650412178, 0.04282725094979846, 0.0, 0.0, 0.044721359549995794, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-3', 10, 0.6751350662203579, 48000.0, 12691600.0, 10.319999999999999, 0.4405555555555555, 0.96, 0.04, 0.14, 'statistics.mean(avg_fn)', 400, 10, 'oops', 0, 5, 19613062.300416015, 4.002749055336844, 0.053271936270045596, 0.0547722557505166, 0.05477225575051661, 0.08944271909999157, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-1', 10, 0.6751350662203579, 170000.0, 53310.064, 11.84, 0.5564444444444444, 0.62, 0.38, 0.060000000000000005, 'statistics.mean(avg_fn)', 400, 10, 'oops', 1, 5, 74027.84591233544, 5.2690606373432445, 0.2125991417238753, 0.396232255123179, 0.396232255123179, 0.05477225575051661, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-2', 10, 0.6751350662203579, 170000.0, 645040.0, 10.04, 0.388023088023088, 0.8, 0.19999999999999998, 0.060000000000000005, 'statistics.mean(avg_fn)', 400, 10, 'oops', 1, 5, 1001042.2108982218, 4.243583391427579, 0.12140038118517324, 0.291547594742265, 0.291547594742265, 0.05477225575051661, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-3', 10, 0.6751350662203579, 170000.0, 5270000.0, 12.3, 0.43182539682539683, 1.0, 0.0, 0.060000000000000005, 'statistics.mean(avg_fn)', 400, 10, 'oops', 1, 5, 9407188.740532422, 10.54442980914568, 0.09538117559084952, 0.0, 0.0, 0.05477225575051661, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-1', 5, 0.6751350662203579, 280000.0, 79820.0, 14.3809542, 0.4248444671639472, 0.8285714285714285, 0.17142857142857143, 0.02857142857142857, 'statistics.mean(avg_fn)', 400, 10, 'anr', 0, 5, 115547.27171162459, 8.007601988218457, 0.06072009801621852, 0.383325938999964, 0.383325938999964, 0.06388765649999399, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-2', 3.8, 0.6751350662203579, 280000.0, 111620.0, 14.5428584, 0.4062585302857143, 1.0, 0.0, 0.12857142857142856, 'statistics.mean(avg_fn)', 400, 10, 'anr', 0, 5, 96947.26401503036, 8.178538474793452, 0.08475844381336842, 0.0, 0.0, 0.21665358411575858, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-3', 5, 0.6751350662203579, 280000.0, 154800.0, 18.6709096, 0.469144853024453, 0.9568181818181818, 0.04318181818181818, 0.23636363636363636, 'statistics.mean(avg_fn)', 400, 10, 'anr', 0, 5, 109287.23621722712, 15.102127779119769, 0.08797229791163107, 0.06034508203341707, 0.06034508203341706, 0.25185263958536486, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-1', 4.6, 0.6751350662203579, 120000.0, 724180.0, 20.800002000000003, 0.46222625023956393, 0.9266666666666666, 0.07333333333333333, 0.2, 'statistics.mean(avg_fn)', 400, 10, 'anr', 1, 5, 1442715.915209921, 10.87175434325206, 0.08516502545570971, 0.10110500592068732, 0.10110500592068734, 0.27386127875258304, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-2', 6.4, 0.6751350662203579, 120000.0, 707240.0, 15.818571999999998, 0.431542547774065, 0.7814285714285715, 0.21857142857142858, 0.0, 'statistics.mean(avg_fn)', 400, 10, 'anr', 1, 5, 1449754.2853876997, 10.59217858119471, 0.1045764735271276, 0.30985513402497084, 0.30985513402497084, 0.0, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_10_5.fa', 'MEME-3', 4.6, 0.6751350662203579, 120000.0, 749800.0, 20.430002599999998, 0.4502115709615384, 0.8666666666666667, 0.13333333333333333, 0.14, 'statistics.mean(avg_fn)', 400, 10, 'anr', 1, 5, 1426483.508492124, 14.388264403847801, 0.0829423026350542, 0.2173067468400883, 0.2173067468400883, 0.21908902300206645, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-1', 11.8, 0.6751350662203579, 300000.0, 32422.08, 14.186667600000002, 0.6139547260800311, 0.5666666666666667, 0.4333333333333333, 0.03076923076923077, 'statistics.mean(avg_fn)', 400, 15, 'zoops', 0, 5, 51837.374808066816, 4.497319812708488, 0.2522868076018088, 0.39581140290126393, 0.3958114029012639, 0.06880209161537815, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-2', 8.2, 0.6751350662203579, 300000.0, 315400.0, 11.5966672, 0.45721744184704183, 0.8683333333333333, 0.13166666666666665, 0.013333333333333332, 'statistics.mean(avg_fn)', 400, 15, 'zoops', 0, 5, 553579.0819747437, 6.4881348427555965, 0.23554187289845172, 0.2309701760449219, 0.23097017604492193, 0.029814239699997195, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-3', 7.6, 0.6751350662203579, 300000.0, 590600.0, 17.051919199999997, 0.3613165878289526, 1.0, 0.0, 0.08444444444444445, 'statistics.mean(avg_fn)', 400, 15, 'zoops', 0, 5, 854609.1504307686, 16.686215607394054, 0.14685787257908312, 0.0, 0.0, 0.1158969316480471, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-1', 11.2, 0.6751350662203579, 26000.0, 23684.0, 16.580001199999998, 0.4849391977777777, 0.55, 0.45, 0.11555555555555555, 'statistics.mean(avg_fn)', 400, 15, 'zoops', 1, 5, 40819.05229179139, 10.670588028886842, 0.228443483704356, 0.3640054944640259, 0.36400549446402586, 0.11904973543092331, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-2', 7.2, 0.6751350662203579, 26000.0, 54780.0, 19.4727272, 0.5408426547452547, 0.9, 0.1, 0.1185064935064935, 'statistics.mean(avg_fn)', 400, 15, 'zoops', 1, 5, 56480.89942626622, 6.12977768178416, 0.11101067377184066, 0.22360679774997896, 0.223606797749979, 0.12257299792865368, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-3', 6.6, 0.6751350662203579, 26000.0, 98600.0, 20.857142999999994, 0.4217046883603238, 0.96, 0.04, 0.18357142857142858, 'statistics.mean(avg_fn)', 400, 15, 'zoops', 1, 5, 147077.5305748638, 19.146644741631484, 0.09373554670185534, 0.08944271909999157, 0.08944271909999159, 0.05010193690500052, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-1', 15, 0.6751350662203579, 560000.0, 15600.10162196, 14.6866676, 0.7421212565656566, 0.29333333333333333, 0.7066666666666667, 0.13333333333333333, 'statistics.mean(avg_fn)', 400, 15, 'oops', 0, 5, 34882.60364112702, 6.076348461041574, 0.29544744712127785, 0.1534781924429512, 0.1534781924429512, 0.08164965809277261, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-2', 15, 0.6751350662203579, 560000.0, 25428760.0, 10.6200004, 0.42484901572649575, 1.0, 0.0, 0.13333333333333333, 'statistics.mean(avg_fn)', 400, 15, 'oops', 0, 5, 47531312.082541965, 3.93627080595064, 0.06936720181163075, 0.0, 0.0, 0.08164965809277261, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-3', 15, 0.6751350662203579, 560000.0, 163112000.0, 11.4799992, 0.44425203203463204, 1.0, 0.0, 0.14666666666666667, 'statistics.mean(avg_fn)', 400, 15, 'oops', 0, 5, 263746891.39400297, 7.319363478625153, 0.08722757895015698, 0.0, 0.0, 0.09888264649460884, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-1', 15, 0.6751350662203579, 4300000.0, 204261.4078, 8.7133342, 0.3462592944444444, 0.41333333333333333, 0.5866666666666667, 0.10666666666666666, 'statistics.mean(avg_fn)', 400, 15, 'oops', 1, 5, 382553.2892509265, 5.5874167261011785, 0.1462365123885491, 0.3069563848859024, 0.3069563848859024, 0.03651483716701107, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-2', 15, 0.6751350662203579, 4300000.0, 4914600.0, 9.800000599999999, 0.4996633343434343, 0.84, 0.16, 0.10666666666666666, 'statistics.mean(avg_fn)', 400, 15, 'oops', 1, 5, 4847908.394349052, 4.485408442321256, 0.2317969878319852, 0.2890597785157173, 0.2890597785157173, 0.03651483716701107, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-3', 15, 0.6751350662203579, 4300000.0, 123820000.0, 11.2333338, 0.43828285030303027, 1.0, 0.0, 0.10666666666666666, 'statistics.mean(avg_fn)', 400, 15, 'oops', 1, 5, 219500984.05246386, 3.3918196550268855, 0.05743538681297924, 0.0, 0.0, 0.03651483716701107, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-1', 10.8, 0.6751350662203579, 400000.0, 110814.0, 13.2320742, 0.4073187917316017, 0.67825311942959, 0.32174688057041, 0.12251931075460487, 'statistics.mean(avg_fn)', 400, 15, 'anr', 0, 5, 218058.18255685797, 9.986020831005396, 0.18313329223749297, 0.34591210828386537, 0.34591210828386537, 0.12504879472584762, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-2', 9.2, 0.6751350662203579, 400000.0, 466220.0, 23.0300014, 0.5447971745586527, 0.855, 0.145, 0.12777777777777777, 'statistics.mean(avg_fn)', 400, 15, 'anr', 0, 5, 915599.9137177767, 14.868433484903704, 0.16740141696592734, 0.26004807247891687, 0.26004807247891687, 0.12044157438154887, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-3', 4.4, 0.6751350662203579, 400000.0, 1538660.0, 16.06889, 0.3868976402168402, 0.8333333333333334, 0.16666666666666666, 0.19999999999999998, 'statistics.mean(avg_fn)', 400, 15, 'anr', 0, 5, 2423155.892219896, 13.644638808491836, 0.1255763754432862, 0.23570226039551584, 0.23570226039551584, 0.29814239699997197, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-1', 9.2, 0.6751350662203579, 98000.0, 22220.007, 21.705785600000002, 0.5776597758516197, 0.5152447552447552, 0.48475524475524473, 0.0, 'statistics.mean(avg_fn)', 400, 15, 'anr', 1, 5, 21887.019238586257, 14.90160095128382, 0.28077280898945467, 0.3014089041446472, 0.30140890414464727, 0.0, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-2', 7.8, 0.6751350662203579, 98000.0, 21260.0, 22.735004000000004, 0.5102052316249142, 0.9333333333333333, 0.06666666666666667, 0.058333333333333334, 'statistics.mean(avg_fn)', 400, 15, 'anr', 1, 5, 25678.551361009446, 7.624406863270219, 0.016615044439109123, 0.09128709291752767, 0.09128709291752768, 0.08122328620674137, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_15_5.fa', 'MEME-3', 6.6, 0.6751350662203579, 98000.0, 160200.0, 22.1895268, 0.46429280573029136, 0.9666666666666667, 0.03333333333333333, 0.07333333333333333, 'statistics.mean(avg_fn)', 400, 15, 'anr', 1, 5, 129182.8161947246, 9.930966550086236, 0.11867063112710596, 0.07453559924999298, 0.07453559924999299, 0.10110500592068734, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-1', 18.8, 0.6751350662203579, 170000.0, 78.27388, 8.7028574, 0.44386725555555556, 0.24142857142857144, 0.7585714285714286, 0.09428571428571429, 'statistics.mean(avg_fn)', 400, 20, 'zoops', 0, 5, 174.26076917445303, 5.564752462928949, 0.3040117709061516, 0.16853207773148055, 0.16853207773148052, 0.08008286524670835, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-2', 6.6, 0.6751350662203579, 170000.0, 166000.0, 12.2171438, 0.38886416406926405, 1.0, 0.0, 0.14238095238095239, 'statistics.mean(avg_fn)', 400, 20, 'zoops', 0, 5, 238339.04422062283, 6.665749176582869, 0.10569984698568688, 0.0, 0.0, 0.17976111636534775, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-3', 6.6, 0.6751350662203579, 170000.0, 252000.0, 13.7166668, 0.44783744741924747, 1.0, 0.0, 0.08333333333333333, 'statistics.mean(avg_fn)', 400, 20, 'zoops', 0, 5, 142372.75020171521, 6.159409867565821, 0.08875897764326265, 0.0, 0.0, 0.11785113019775792, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-1', 19.2, 0.6751350662203579, 460000.0, 2.2720000000000002, 12.4163472, 0.6254275836363636, 0.23845201238390093, 0.7615479876160991, 0.04176470588235294, 'statistics.mean(avg_fn)', 400, 20, 'zoops', 1, 5, 1.925855653988637, 7.642591402897659, 0.37675781353815896, 0.08883699841873487, 0.08883699841873485, 0.0425404346629754, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-2', 8, 0.6751350662203579, 460000.0, 203000.0, 23.5016152, 0.4641825103157895, 0.9400000000000001, 0.060000000000000005, 0.05858585858585859, 'statistics.mean(avg_fn)', 400, 20, 'zoops', 1, 5, 290513.3387643328, 20.0232512528121, 0.08488216624751156, 0.08944271909999157, 0.0894427190999916, 0.08402680542660776, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-3', 4.4, 0.6751350662203579, 460000.0, 324000.0, 22.2800004, 0.4109218057696642, 0.88, 0.12, 0.04, 'statistics.mean(avg_fn)', 400, 20, 'zoops', 1, 5, 159781.1002590732, 16.86718676069014, 0.11980870938557898, 0.216794833886788, 0.216794833886788, 0.08944271909999159, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-1', 20, 0.6751350662203579, 550000000.0, 11000340.0294, 13.68, 0.5611832611832611, 0.37, 0.63, 0.09, 'statistics.mean(avg_fn)', 400, 20, 'oops', 0, 5, 24596557.681299128, 9.537924302488463, 0.33885521615826236, 0.23075961518428653, 0.23075961518428653, 0.05477225575051661, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-2', 20, 0.6751350662203579, 550000000.0, 39638000.0, 7.76, 0.39515151515151514, 1.0, 0.0, 0.11, 'statistics.mean(avg_fn)', 400, 20, 'oops', 0, 5, 56767466.21085003, 1.092245393673052, 0.020197600526646146, 0.0, 0.0, 0.04183300132670377, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-3', 20, 0.6751350662203579, 550000000.0, 1948008600.0, 9.6, 0.3892929292929293, 1.0, 0.0, 0.09, 'statistics.mean(avg_fn)', 400, 20, 'oops', 0, 5, 2597350210.9592, 4.635191473930716, 0.11159982055068093, 0.0, 0.0, 0.05477225575051661, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-1', 20, 0.6751350662203579, 72000000000.0, 86000002.800656, 8.86, 0.4922222222222222, 0.51, 0.49, 0.16, 'statistics.mean(avg_fn)', 400, 20, 'oops', 1, 5, 170821542.54618767, 6.009409288773732, 0.33385607159854064, 0.2945335295004628, 0.2945335295004628, 0.09617692030835673, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-2', 20, 0.6751350662203579, 72000000000.0, 769232000.0, 12.2, 0.4738181818181818, 0.98, 0.02, 0.18, 'statistics.mean(avg_fn)', 400, 20, 'oops', 1, 5, 955312341.1324697, 4.221374183841086, 0.0857017700425712, 0.02738612787525833, 0.027386127875258306, 0.10954451150103323, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-3', 20, 0.6751350662203579, 72000000000.0, 15595600000.0, 7.18, 0.36434343434343436, 1.0, 0.0, 0.18, 'statistics.mean(avg_fn)', 400, 20, 'oops', 1, 5, 31575751088.453938, 1.4652644812456208, 0.04278436618196997, 0.0, 0.0, 0.09082951062292476, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-1', 11.2, 0.6751350662203579, 13000000.0, 42370.6, 13.7724558, 0.5494142111111111, 0.4792982456140351, 0.5207017543859649, 0.0625, 'statistics.mean(avg_fn)', 400, 20, 'anr', 0, 5, 82779.82747505578, 6.277660361079293, 0.3044396506494349, 0.3968823757624266, 0.3968823757624265, 0.10825317547305482, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-2', 4, 0.6751350662203579, 13000000.0, 5240000.0, 9.3300002, 0.364319353986014, 0.9333333333333333, 0.06666666666666667, 0.15, 'statistics.mean(avg_fn)', 400, 20, 'anr', 0, 5, 6638844.02588282, 3.1669389376810226, 0.08517888843508215, 0.14907119849998599, 0.14907119849998599, 0.22360679774997896, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-3', 4.6, 0.6751350662203579, 13000000.0, 5476000.0, 11.4588884, 0.396525771291866, 0.9555555555555556, 0.04444444444444444, 0.21944444444444444, 'statistics.mean(avg_fn)', 400, 20, 'anr', 0, 5, 6438736.677330422, 6.259091113594114, 0.10591205951085292, 0.09938079899999065, 0.09938079899999064, 0.22317504064171714, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-1', 9.8, 0.6751350662203579, 170000.0, 186552.0, 15.400683399999997, 0.6281503575095785, 0.335042735042735, 0.6649572649572649, 0.0, 'statistics.mean(avg_fn)', 400, 20, 'anr', 1, 5, 393579.91852989653, 8.703812684745273, 0.3096182980062944, 0.39225089434846977, 0.3922508943484697, 0.0, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_400_20_5.fa', 'MEME-2', 7.2, 0.6751350662203579, 170000.0, 1666800.0, 17.607777, 0.44110027113093797, 0.8666666666666667, 0.13333333333333333, 0.04722222222222222, 'statistics.mean(avg_fn)', 400, 20, 'anr', 1, 5, 3429561.3713709805, 11.794211506400838, 0.11349979156214483, 0.29814239699997197, 0.29814239699997197, 0.06484787516627084, 'statistics.stdev(avg_fn)'
