promoter_file, motif, number_of_sites, jaspar_file_info, jaspar_info_percentage, e_val, distance, distance_percentage, failure_rate, success_rate, false_positive_rate, false_negative, promoter_size, number_of_sequences, model, markov_order, iterations, stdev(avg_eval), stdev(avg_score), stdev(avg_pscore), stdev(avg_frate), stdev(avg_srate), stdev(avg_fprate), stdev(avg_fn)
'/tmp/testmotif23224_400_20_5.fa', 'MEME-3', 6.8, 0.6751350662203579, 170000.0, 1920000.0, 15.573636399999998, 0.439729439047619, 0.975, 0.025, 0.07954545454545454, 'statistics.mean(avg_fn)', 400, 20, 'anr', 1, 5, 3512997.29575757, 6.878974679923219, 0.042291615800239955, 0.05590169943749474, 0.05590169943749475, 0.12079711150834829, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-1', 9.2, 0.6751350662203579, 120000.0, 84901.02164, 14.912698200000001, 0.7365871351515152, 0.3358730158730159, 0.6641269841269841, 0.02, 'statistics.mean(avg_fn)', 500, 10, 'zoops', 0, 5, 187333.96158227112, 2.087456006376949, 0.20316083965737408, 0.31623692844219947, 0.3162369284421995, 0.044721359549995794, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-2', 8.6, 0.6751350662203579, 120000.0, 765560.0, 8.8666668, 0.35844763774587984, 0.92, 0.08, 0.02, 'statistics.mean(avg_fn)', 500, 10, 'zoops', 0, 5, 1640639.6825628716, 3.3929668449767085, 0.05270171436851654, 0.1788854381999832, 0.17888543819998318, 0.044721359549995794, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-3', 8, 0.6751350662203579, 120000.0, 526420.0, 15.3800002, 0.4546573498001998, 1.0, 0.0, 0.0, 'statistics.mean(avg_fn)', 500, 10, 'zoops', 0, 5, 1048127.5599849477, 8.402201991740034, 0.08977617366690537, 0.0, 0.0, 0.0, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-1', 9, 0.6751350662203579, 130000.0, 7350.42, 18.279999999999998, 0.5430386624869383, 0.74, 0.26, 0.04, 'statistics.mean(avg_fn)', 500, 10, 'zoops', 1, 5, 11514.490148591036, 7.250999931043992, 0.156629641078996, 0.35777087639996635, 0.35777087639996635, 0.05477225575051661, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-2', 8.8, 0.6751350662203579, 130000.0, 14964.0, 10.257777599999999, 0.3879076398268398, 0.8377777777777777, 0.1622222222222222, 0.04, 'statistics.mean(avg_fn)', 500, 10, 'zoops', 1, 5, 15537.775902618752, 5.150892355243779, 0.12743310078708356, 0.3044525546365005, 0.3044525546365005, 0.05477225575051661, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-3', 5.4, 0.6751350662203579, 130000.0, 93600.0, 21.1800012, 0.45304048794425084, 0.9333333333333333, 0.06666666666666667, 0.04, 'statistics.mean(avg_fn)', 500, 10, 'zoops', 1, 5, 57404.70364003284, 13.008428546053635, 0.07429058089144054, 0.14907119849998599, 0.14907119849998599, 0.08944271909999159, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-1', 10, 0.6751350662203579, 870000.0, 2665800.0, 11.86, 0.42632539682539683, 0.88, 0.12000000000000001, 0.12, 'statistics.mean(avg_fn)', 500, 10, 'oops', 0, 5, 5229912.637893677, 5.713405289317397, 0.060783014320877314, 0.17888543819998318, 0.1788854381999832, 0.130384048104053, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-2', 10, 0.6751350662203579, 870000.0, 2059400.0, 9.84, 0.37656565656565655, 0.96, 0.04, 0.08, 'statistics.mean(avg_fn)', 500, 10, 'oops', 0, 5, 3893035.037088672, 5.814034743618238, 0.07911628654876049, 0.08944271909999157, 0.08944271909999159, 0.08366600265340757, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-3', 10, 0.6751350662203579, 870000.0, 9074000.0, 7.14, 0.3639393939393939, 0.96, 0.04, 0.08, 'statistics.mean(avg_fn)', 500, 10, 'oops', 0, 5, 16765735.295536548, 1.4117365193264642, 0.05954736077002952, 0.0547722557505166, 0.05477225575051661, 0.08366600265340757, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-1', 10, 0.6751350662203579, 1500000.0, 474018.2, 10.459999999999999, 0.4407082917082917, 0.8, 0.2, 0.060000000000000005, 'statistics.mean(avg_fn)', 500, 10, 'oops', 1, 5, 492552.976497148, 2.497598846892751, 0.06581702884168822, 0.34641016151377546, 0.3464101615137755, 0.05477225575051661, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-2', 10, 0.6751350662203579, 1500000.0, 1339200.0, 8.639999999999999, 0.368040404040404, 0.98, 0.02, 0.060000000000000005, 'statistics.mean(avg_fn)', 500, 10, 'oops', 1, 5, 2224099.5256507746, 3.4529697363284253, 0.0907685389352655, 0.04472135954999579, 0.044721359549995794, 0.05477225575051661, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-3', 10, 0.6751350662203579, 1500000.0, 2272000.0, 10.78, 0.4448383838383838, 0.96, 0.04, 0.060000000000000005, 'statistics.mean(avg_fn)', 500, 10, 'oops', 1, 5, 1500973.017745489, 3.2583738275403573, 0.04338822428177816, 0.0547722557505166, 0.05477225575051661, 0.05477225575051661, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-1', 6.6, 0.6751350662203579, 260000.0, 125120.0, 14.760001800000001, 0.42690751038961045, 0.975, 0.025, 0.13833333333333334, 'statistics.mean(avg_fn)', 500, 10, 'anr', 0, 5, 114480.88049975857, 6.868909774565482, 0.10482780577810201, 0.05590169943749474, 0.05590169943749475, 0.20879947850083874, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-2', 8.6, 0.6751350662203579, 260000.0, 122200.0, 20.034999999999997, 0.6182675654653875, 0.6833333333333333, 0.31666666666666665, 0.14, 'statistics.mean(avg_fn)', 500, 10, 'anr', 0, 5, 48416.939184545736, 5.533296937631302, 0.18395880070960824, 0.4346134936801766, 0.4346134936801766, 0.0945383520059452, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-3', 4.6, 0.6751350662203579, 260000.0, 211600.0, 11.991112, 0.3710012746027918, 0.7527777777777778, 0.24722222222222223, 0.14444444444444443, 'statistics.mean(avg_fn)', 500, 10, 'anr', 0, 5, 103840.261941118, 10.669499284536268, 0.09919063979791316, 0.42496368762809505, 0.42496368762809505, 0.2208289657150199, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-1', 7.2, 0.6751350662203579, 380000.0, 98940.0, 11.0127272, 0.4716161575757576, 0.8268181818181818, 0.1731818181818182, 0.05, 'statistics.mean(avg_fn)', 500, 10, 'anr', 1, 5, 113552.26990245505, 4.4992819769491215, 0.1481057553158481, 0.15526570135264559, 0.15526570135264559, 0.1118033988749895, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-2', 5.6, 0.6751350662203579, 380000.0, 143200.0, 19.949999999999996, 0.4951640959845294, 0.885, 0.115, 0.1, 'statistics.mean(avg_fn)', 500, 10, 'anr', 1, 5, 170918.6941209182, 11.811117643982717, 0.13409311168605118, 0.1691892431568863, 0.1691892431568863, 0.223606797749979, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_10_5.fa', 'MEME-3', 3.8, 0.6751350662203579, 380000.0, 1203400.0, 15.819999999999999, 0.5451024531024531, 0.68, 0.32, 0.1, 'statistics.mean(avg_fn)', 500, 10, 'anr', 1, 5, 2239191.1039480306, 7.124745609493715, 0.20609295701805402, 0.4604345773288535, 0.4604345773288535, 0.223606797749979, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-1', 12.8, 0.6751350662203579, 110000.0, 18682.0, 10.546668200000001, 0.5336701101010101, 0.56, 0.44, 0.09333333333333334, 'statistics.mean(avg_fn)', 500, 15, 'zoops', 0, 5, 39323.198242258986, 5.971627535828963, 0.3207300401347197, 0.4125799585804214, 0.4125799585804214, 0.1115546702045434, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-2', 9.4, 0.6751350662203579, 110000.0, 27840.0, 15.833335599999998, 0.4167198034482758, 0.9333333333333333, 0.06666666666666667, 0.13, 'statistics.mean(avg_fn)', 500, 15, 'zoops', 0, 5, 34545.37595684841, 10.8041177433021, 0.1025520228515208, 0.14907119849998599, 0.14907119849998599, 0.08692269873603532, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-3', 8.2, 0.6751350662203579, 110000.0, 166000.0, 13.673334800000001, 0.4149625593301436, 0.9444444444444444, 0.05555555555555555, 0.08, 'statistics.mean(avg_fn)', 500, 15, 'zoops', 0, 5, 82643.81404557754, 5.733644795125497, 0.06758647261491992, 0.07856742013183861, 0.07856742013183861, 0.14452988925785865, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-1', 12.6, 0.6751350662203579, 560000.0, 24821.6, 20.64143, 0.6750810507936508, 0.5285714285714286, 0.4714285714285714, 0.0669047619047619, 'statistics.mean(avg_fn)', 500, 15, 'zoops', 1, 5, 31005.835528171145, 4.503087002143586, 0.19703475622437505, 0.4090806018078958, 0.4090806018078958, 0.06726137800046578, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-2', 10.2, 0.6751350662203579, 560000.0, 191200.0, 21.9200006, 0.508708790138354, 0.95, 0.05, 0.115, 'statistics.mean(avg_fn)', 500, 15, 'zoops', 1, 5, 194745.2181697923, 15.194284874510512, 0.04810835734494237, 0.11180339887498948, 0.1118033988749895, 0.09249624617007739, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-3', 7.4, 0.6751350662203579, 560000.0, 446000.0, 12.6790478, 0.42607953835164836, 1.0, 0.0, 0.1269047619047619, 'statistics.mean(avg_fn)', 500, 15, 'zoops', 1, 5, 188759.1057406238, 6.495863696347405, 0.0527931065555213, 0.0, 0.0, 0.07630014428649916, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-1', 15, 0.6751350662203579, 220000000.0, 9862.0, 11.5533342, 0.6051515626262627, 0.32, 0.68, 0.12000000000000001, 'statistics.mean(avg_fn)', 500, 15, 'oops', 0, 5, 10495.43805660345, 7.108234613695282, 0.3591269494167023, 0.14452988925785865, 0.14452988925785867, 0.07302967433402216, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-2', 15, 0.6751350662203579, 220000000.0, 48432000.0, 8.540000599999999, 0.40322225666666667, 0.9866666666666667, 0.013333333333333332, 0.12000000000000001, 'statistics.mean(avg_fn)', 500, 15, 'oops', 0, 5, 101545586.41319671, 3.6474033573368057, 0.10949029544722558, 0.029814239699997188, 0.029814239699997195, 0.07302967433402216, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-3', 15, 0.6751350662203579, 220000000.0, 100160000.0, 9.266667, 0.4068821808080808, 0.9733333333333334, 0.026666666666666665, 0.13333333333333333, 'statistics.mean(avg_fn)', 500, 15, 'oops', 0, 5, 119334270.01494583, 4.242508604718852, 0.10610333361593409, 0.059628479399994376, 0.05962847939999439, 0.06666666666666668, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-1', 15, 0.6751350662203579, 51000000.0, 916000.0, 13.613333200000001, 0.481962485974026, 0.84, 0.16, 0.08, 'statistics.mean(avg_fn)', 500, 15, 'oops', 1, 5, 1018371.2486122141, 5.855320433778811, 0.059425329782610115, 0.1801234144814173, 0.18012341448141728, 0.029814239699997195, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-2', 15, 0.6751350662203579, 51000000.0, 12118000.0, 16.459999999999997, 0.495008282406015, 0.96, 0.04, 0.08, 'statistics.mean(avg_fn)', 500, 15, 'oops', 1, 5, 12291709.401055656, 6.085199973432958, 0.0820766657748558, 0.036514837167011066, 0.03651483716701107, 0.029814239699997195, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-3', 15, 0.6751350662203579, 51000000.0, 28340000.0, 8.800001, 0.4575758070707071, 0.8266666666666667, 0.1733333333333333, 0.08, 'statistics.mean(avg_fn)', 500, 15, 'oops', 1, 5, 29755134.010788795, 3.6216941891883976, 0.21618090227732986, 0.31481917208313587, 0.3148191720831358, 0.029814239699997195, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-1', 9.2, 0.6751350662203579, 170000.0, 79864.82, 16.9517162, 0.6868307655555556, 0.4348484848484849, 0.5651515151515152, 0.05, 'statistics.mean(avg_fn)', 500, 15, 'anr', 0, 5, 173413.63487515046, 3.293367715480342, 0.2396396585541804, 0.5171418769011187, 0.5171418769011187, 0.1118033988749895, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-2', 8.4, 0.6751350662203579, 170000.0, 106740.0, 26.620389199999998, 0.4967844054212454, 0.9418181818181818, 0.05818181818181818, 0.0, 'statistics.mean(avg_fn)', 500, 15, 'anr', 0, 5, 136654.9962496798, 14.662270001208919, 0.03867035474769621, 0.0885139014155497, 0.08851390141554973, 0.0, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-3', 5.6, 0.6751350662203579, 170000.0, 363980.0, 13.8476198, 0.4256521089428116, 0.9666666666666667, 0.03333333333333333, 0.075, 'statistics.mean(avg_fn)', 500, 15, 'anr', 0, 5, 436923.7370525891, 4.729054370952528, 0.06910677409738578, 0.07453559924999298, 0.07453559924999299, 0.16770509831248423, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-1', 6.8, 0.6751350662203579, 11000000.0, 781807.0, 21.1999998, 0.4221280755351021, 0.85, 0.15, 0.12333333333333334, 'statistics.mean(avg_fn)', 500, 15, 'anr', 1, 5, 1471706.6687166297, 15.665744921466217, 0.16386466281857984, 0.33541019662496846, 0.33541019662496846, 0.1164283279771532, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-2', 8.4, 0.6751350662203579, 11000000.0, 2080000.0, 22.6539418, 0.4374267691491841, 0.74, 0.26, 0.11818181818181818, 'statistics.mean(avg_fn)', 500, 15, 'anr', 1, 5, 4371970.894230655, 15.765223613362995, 0.12541672013676602, 0.31126980079810007, 0.3112698007981, 0.07743595357079174, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_15_5.fa', 'MEME-3', 5.2, 0.6751350662203579, 11000000.0, 2446000.0, 14.1799994, 0.39869459697722565, 0.9833333333333333, 0.016666666666666666, 0.016666666666666666, 'statistics.mean(avg_fn)', 500, 15, 'anr', 1, 5, 4786003.552025426, 6.241153701039721, 0.09354822026866852, 0.03726779962499651, 0.037267799624996496, 0.037267799624996496, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-1', 15.2, 0.6751350662203579, 600000.0, 15183.200000194, 16.7913158, 0.8007364249206349, 0.3335526315789474, 0.6664473684210527, 0.085, 'statistics.mean(avg_fn)', 500, 20, 'zoops', 0, 5, 28530.695946517604, 1.2664894548112895, 0.21647699268146955, 0.38200124091544757, 0.38200124091544757, 0.08587782018658835, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-2', 9.2, 0.6751350662203579, 600000.0, 1490600.0, 14.230908799999998, 0.442480703030303, 1.0, 0.0, 0.07818181818181819, 'statistics.mean(avg_fn)', 500, 20, 'zoops', 0, 5, 2393763.5221550185, 5.297663104576129, 0.07671498110872259, 0.0, 0.0, 0.10332289114572213, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-3', 4.4, 0.6751350662203579, 600000.0, 4707600.0, 22.8866664, 0.4455214911479325, 1.0, 0.0, 0.02222222222222222, 'statistics.mean(avg_fn)', 500, 20, 'zoops', 0, 5, 8622690.780725006, 14.349769451961407, 0.0854811427529821, 0.0, 0.0, 0.04969039949999532, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-1', 16.6, 0.6751350662203579, 810000.0, 38801.8654000062, 15.5605556, 0.7130068389185977, 0.35083333333333333, 0.6491666666666667, 0.09777777777777777, 'statistics.mean(avg_fn)', 500, 20, 'zoops', 1, 5, 79164.50639947447, 3.91800577479115, 0.23401158159585284, 0.3699709072646418, 0.3699709072646418, 0.13819828302876547, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-2', 8.4, 0.6751350662203579, 810000.0, 3774620.0, 17.2871432, 0.40579762807017544, 0.88, 0.12, 0.10500000000000001, 'statistics.mean(avg_fn)', 500, 20, 'zoops', 1, 5, 7958657.19025515, 12.724937783208652, 0.12809572578158246, 0.2683281572999748, 0.2683281572999748, 0.10062305898749054, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-3', 4.8, 0.6751350662203579, 810000.0, 4361400.0, 6.873333000000001, 0.2817272593939394, 1.0, 0.0, 0.0, 'statistics.mean(avg_fn)', 500, 20, 'zoops', 1, 5, 8748904.777170682, 4.3818054415706325, 0.12029784625480575, 0.0, 0.0, 0.0, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-1', 20, 0.6751350662203579, 31000000.0, 1377.3016, 11.28, 0.5557575757575758, 0.33, 0.67, 0.05, 'statistics.mean(avg_fn)', 500, 20, 'oops', 0, 5, 3031.5946201306037, 6.836812122619723, 0.3418967362036549, 0.1890767040118904, 0.1890767040118904, 0.05, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-2', 20, 0.6751350662203579, 31000000.0, 13242000.0, 14.620000000000001, 0.4627445887445888, 0.99, 0.01, 0.05, 'statistics.mean(avg_fn)', 500, 20, 'oops', 0, 5, 20946857.043480296, 5.362089145100071, 0.08257229146271829, 0.022360679774997918, 0.022360679774997897, 0.05, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-3', 20, 0.6751350662203579, 31000000.0, 12388200000.0, 12.0, 0.49107070707070705, 1.0, 0.0, 0.08, 'statistics.mean(avg_fn)', 500, 20, 'oops', 0, 5, 21531133068.18756, 3.014133374620306, 0.04512329355513775, 0.0, 0.0, 0.057008771254956896, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-1', 20, 0.6751350662203579, 120000000.0, 1100.688, 10.620000000000001, 0.5042222222222222, 0.3, 0.7, 0.11, 'statistics.mean(avg_fn)', 500, 20, 'oops', 1, 5, 2348.6866327205084, 8.046862742709111, 0.3448063958474146, 0.15811388300841897, 0.15811388300841897, 0.09617692030835673, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-2', 20, 0.6751350662203579, 120000000.0, 483040000.0, 9.34, 0.42674747474747476, 0.99, 0.01, 0.12000000000000001, 'statistics.mean(avg_fn)', 500, 20, 'oops', 1, 5, 1071614659.2875631, 3.3440992808228653, 0.1047461207942652, 0.022360679774997918, 0.022360679774997897, 0.10368220676663861, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-3', 20, 0.6751350662203579, 120000000.0, 1358000000.0, 7.34, 0.352030303030303, 1.0, 0.0, 0.11, 'statistics.mean(avg_fn)', 500, 20, 'oops', 1, 5, 1997265130.1216872, 1.5306861206661537, 0.05850482466193364, 0.0, 0.0, 0.09617692030835673, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-1', 9.4, 0.6751350662203579, 1100000.0, 174494.0, 17.5377926, 0.4934496119138843, 0.6396103896103896, 0.36038961038961037, 0.07532467532467532, 'statistics.mean(avg_fn)', 500, 20, 'anr', 0, 5, 256643.98430510698, 11.815514709249308, 0.27124297811004183, 0.3908934500905117, 0.3908934500905117, 0.12402427414351502, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-2', 5.6, 0.6751350662203579, 1100000.0, 446200.0, 19.286667199999997, 0.4437422165188834, 1.0, 0.0, 0.04, 'statistics.mean(avg_fn)', 500, 20, 'anr', 0, 5, 359398.3861955977, 9.66458581546282, 0.06598471248480559, 0.0, 0.0, 0.08944271909999159, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-3', 3.6, 0.6751350662203579, 1100000.0, 572800.0, 10.851428599999998, 0.32388095309523807, 1.0, 0.0, 0.18571428571428572, 'statistics.mean(avg_fn)', 500, 20, 'anr', 0, 5, 480904.5643368339, 6.969346920945304, 0.11696456253578048, 0.0, 0.0, 0.25555062599997597, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-1', 12.8, 0.6751350662203579, 1300000.0, 4440.0, 9.3984518, 0.4662188953846154, 0.3667476383265857, 0.6332523616734144, 0.0, 'statistics.mean(avg_fn)', 500, 20, 'anr', 1, 5, 6668.448095321729, 6.980932772218138, 0.35983960373892665, 0.38500344558838956, 0.38500344558838956, 0.0, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-2', 8.8, 0.6751350662203579, 1300000.0, 197440.0, 23.158333000000002, 0.45701658658008665, 0.9111111111111111, 0.08888888888888888, 0.0125, 'statistics.mean(avg_fn)', 500, 20, 'anr', 1, 5, 280862.186846147, 20.619649163648376, 0.10491867182489843, 0.1987615979999813, 0.19876159799998128, 0.027950849718747374, 'statistics.stdev(avg_fn)'
'/tmp/testmotif23224_500_20_5.fa', 'MEME-3', 4.4, 0.6751350662203579, 1300000.0, 776000.0, 15.991427999999997, 0.3846641937602627, 1.0, 0.0, 0.06666666666666667, 'statistics.mean(avg_fn)', 500, 20, 'anr', 1, 5, 594583.8881099958, 7.755619601032527, 0.08222892497172082, 0.0, 0.0, 0.14907119849998599, 'statistics.stdev(avg_fn)'
